TILEID,LASTNIGHT,FIBER,CLUSTER
26280,20230107,2171,0
26048,20231125,4507,0
26048,20231125,4733,0
26048,20231125,4849,0
3791,20231105,3448,0
22014,20220313,651,0
24822,20230401,651,0
42008,20231005,357,0
25157,20240327,2171,0
7232,20221218,466,0
2170,20230128,651,0
4307,20211006,4891,0
11543,20220427,4738,0
23339,20220323,4507,0
25498,20221130,2171,0
25985,20230925,4738,0
21221,20240327,357,0
22399,20220612,651,0
22039,20230201,466,0
21983,20220513,4923,0
20586,20210518,4912,0
25355,20230406,4733,0
25355,20230406,4738,0
25355,20230406,4912,0
22906,20221207,4507,0
22906,20221207,4849,0
316,20210429,4507,0
11607,20240408,357,0
5898,20240320,4507,0
6235,20231031,4507,0
5103,20240214,3448,0
6965,20231015,4733,0
42262,20221222,4891,0
42262,20221222,4912,0
25347,20230206,2171,0
4634,20230411,466,0
10491,20220211,4733,0
20676,20220213,4507,0
43032,20221120,3448,0
25986,20211005,3448,0
83350,20230428,2171,0
23237,20220413,4733,0
23237,20220413,4891,0
25241,20221222,2171,0
6726,20211108,3448,0
22976,20231111,4733,0
83324,20230428,466,0
8378,20220301,4891,0
26278,20230923,4912,0
25854,20220416,4849,0
25854,20220416,4912,0
20140,20231109,651,0
21515,20230201,4891,0
21515,20230201,4923,0
21343,20231120,2171,0
8327,20220530,3448,0
40453,20220613,4733,0
22152,20220127,4849,0
25319,20230111,651,0
23566,20230406,466,0
20624,20220218,3448,0
41240,20231001,4738,0
40677,20230928,357,0
26057,20231020,2171,0
3280,20240113,4733,0
81064,20210327,2171,0
6519,20221028,651,0
8229,20240109,4733,0
8229,20240109,4912,0
25544,20211108,4849,0
41652,20220316,4733,0
41652,20220316,4923,0
4680,20221027,4849,0
42296,20230805,357,0
42296,20230805,466,0
42313,20231022,357,0
26141,20230202,357,0
24929,20230430,466,0
24341,20240320,651,0
21267,20211115,4507,0
21267,20211115,4849,0
26090,20240217,2171,0
10273,20221214,357,0
42097,20230615,4733,-1
22972,20230326,2171,0
23732,20230303,466,0
20482,20220408,2171,0
20932,20220120,4733,0
20932,20220120,4891,0
22672,20220321,4733,0
24310,20220221,2171,0
25460,20230509,651,0
22719,20230310,651,0
20310,20210626,357,0
22974,20221030,651,0
7840,20220203,4891,0
23478,20230413,2171,0
21900,20240218,466,0
22472,20210923,4891,0
23949,20211105,4849,0
83235,20221120,4738,0
11805,20221028,4891,0
11805,20221028,4912,0
42384,20240319,4507,0
42384,20240319,4923,0
20476,20221122,357,0
43032,20221120,466,0
23908,20220611,4849,0
23908,20220611,4891,0
2838,20220301,4733,0
22279,20231121,4507,0
22804,20230925,4923,0
8641,20230113,2171,0
25700,20231120,4733,0
3822,20230924,4849,0
3822,20230924,4891,0
8162,20230527,2171,0
24291,20220321,357,0
22747,20220417,3448,0
9894,20240402,3448,0
22890,20220314,466,0
3580,20211202,2171,0
82405,20211118,651,0
24694,20220314,651,0
5780,20220306,466,0
20600,20220218,4738,0
20600,20220218,4891,0
20600,20220218,4923,0
10019,20220428,3448,0
40276,20230604,3448,0
42395,20230603,4891,0
20510,20210628,4507,0
20510,20210628,4891,0
10494,20230328,2171,0
24477,20230402,2171,0
40531,20230513,4738,0
9076,20211211,4738,0
8673,20230128,2171,0
40845,20231123,4849,0
24223,20240319,4891,0
25786,20231228,2171,0
42756,20231221,3448,6
24285,20220221,4891,0
42506,20230501,466,0
23120,20220114,357,0
23269,20230402,4912,0
8244,20240108,4733,0
8244,20240108,4891,0
23776,20230111,4738,0
5223,20240403,357,0
11140,20230616,4507,0
25854,20220416,3448,0
42397,20220313,4891,0
42397,20220313,4923,0
22162,20220218,4738,0
43066,20220418,4738,0
25622,20230531,357,0
42494,20220417,357,0
40492,20220418,3448,0
22679,20221226,4738,0
21179,20210617,4733,0
25281,20230201,4733,0
23906,20230211,4507,0
23906,20230211,4733,0
23906,20230211,4891,0
8426,20220529,4912,0
6549,20231012,4849,0
22068,20220212,2171,0
20754,20230505,357,0
21391,20240304,2171,0
25167,20220125,357,0
7729,20230508,4923,0
80972,20210511,4738,0
80972,20210511,4891,0
80972,20210511,4923,0
10070,20231011,4507,0
10070,20231011,4923,0
22482,20230510,4738,0
8828,20220409,2171,0
22766,20230505,4733,0
22766,20230505,4738,0
22766,20230505,4912,0
7604,20240403,3448,0
7048,20240102,2171,0
7377,20220406,3448,0
26235,20230408,4891,0
21433,20230202,357,0
27620,20240321,4733,0
27620,20240321,4849,0
27620,20240321,4912,0
1741,20210519,4849,0
9814,20211104,3448,0
20641,20210519,4912,0
332,20210416,4507,0
24814,20220419,357,0
24814,20220419,466,0
10634,20230429,4891,0
41037,20220325,4507,0
25333,20230304,651,0
41701,20211220,3448,0
23762,20220414,4738,0
23762,20220414,4891,0
23762,20220414,4923,0
22280,20230927,4733,0
21041,20221112,2171,0
25821,20220322,2171,0
40934,20240127,4738,0
25352,20230206,4849,0
25352,20230206,4912,0
7250,20211211,4891,0
23504,20240218,4849,0
42776,20231221,4507,0
21886,20211115,466,0
42593,20230910,4849,0
24420,20220114,4733,0
24420,20220114,4912,0
25749,20211014,4891,0
2088,20240304,3448,0
25462,20230422,4733,0
42946,20230909,2171,0
8223,20231208,4891,0
20594,20231205,4507,0
9895,20240117,4738,0
10238,20231208,4923,0
25771,20220321,4733,0
25771,20220321,4891,0
41743,20220207,357,0
20756,20230505,4507,0
20756,20230505,4891,0
3101,20230814,4507,0
3101,20230814,4738,0
21804,20240317,2171,0
83414,20231010,4912,0
20076,20210607,4733,0
20076,20210607,4849,0
22235,20230107,4912,0
40724,20221224,4738,0
8849,20240327,4891,0
7707,20220322,4891,0
80960,20210424,4891,0
24725,20240131,3448,0
20565,20211016,4507,0
20565,20211016,4912,0
22331,20230423,3448,0
5064,20240213,4923,0
20767,20210618,4912,0
24498,20231028,4891,0
6006,20221101,357,0
41973,20221201,4891,-1
24564,20211026,466,0
25713,20231023,4891,0
7085,20231207,3448,0
9832,20211104,3448,0
22225,20220121,4738,0
22206,20230208,4733,0
22206,20230208,4738,0
40312,20220918,3448,0
80972,20210511,357,0
21715,20231010,4891,0
23732,20230303,2171,0
40965,20230405,4733,0
41960,20221227,2171,0
25306,20230108,4733,0
25306,20230108,4912,0
21757,20211216,4891,0
40814,20231031,2171,0
22390,20210928,4891,0
42566,20231209,466,0
8421,20220528,3448,0
22752,20230406,2171,0
40975,20240119,4507,0
20512,20210628,4738,0
20792,20240302,2171,0
23829,20231228,4923,0
21437,20230925,4891,0
21355,20211116,4507,0
21355,20211116,4733,0
21355,20211116,4923,0
6935,20211201,651,0
25197,20230202,466,0
20020,20230530,4733,0
20020,20230530,4891,0
20020,20230530,4923,0
21318,20230303,4849,0
23915,20230509,4849,0
22169,20230402,466,0
11340,20221224,4923,0
2451,20231004,4923,0
22160,20220213,4507,0
25821,20220322,4923,0
43055,20230406,3448,0
42854,20240304,3448,-1
23400,20230807,4849,0
10308,20221016,4507,0
22955,20230111,4891,0
21644,20230308,2171,0
24633,20230104,4849,0
24633,20230104,4891,0
24633,20230104,4912,0
5502,20220225,4738,0
25867,20220112,4507,0
42566,20231209,4507,0
42494,20220417,651,-1
24347,20230207,357,0
42081,20230504,4912,0
1447,20220404,3448,0
23364,20220512,4912,0
40156,20230922,3448,-1
23118,20220127,4849,0
42730,20240409,4849,0
42730,20240409,4891,0
27767,20231122,4733,0
27767,20231122,4849,0
4551,20220524,4733,0
9083,20220331,4849,0
5918,20240313,3448,0
21527,20211117,4507,0
21527,20211117,4891,0
21527,20211117,4923,0
23721,20220314,3448,0
3747,20220401,4912,0
8112,20221027,4912,0
25337,20230206,4507,0
25337,20230206,4891,0
20171,20231005,4912,0
25504,20221104,357,0
83323,20230428,357,0
22727,20220513,3448,0
24728,20230906,4912,0
27096,20231122,4507,0
27607,20240321,357,0
25231,20221116,466,0
1162,20230814,2171,0
23906,20230211,466,0
22408,20230527,4733,0
22408,20230527,4923,0
23497,20221207,651,0
5800,20220405,4507,0
25233,20231221,4507,0
80638,20210103,4738,0
20702,20211220,466,0
7254,20240105,651,0
20656,20220607,357,0
21022,20231109,4891,0
7261,20211211,2171,0
42426,20220416,4507,0
42426,20220416,4891,0
3833,20211030,466,0
83206,20221130,4738,0
22874,20220208,4738,0
42275,20221013,651,0
6307,20221214,2171,0
1789,20210611,651,0
41613,20220316,3448,0
22329,20230208,4891,0
24961,20220512,4733,0
24859,20221123,4849,0
21205,20210620,4507,0
21205,20210620,4849,0
22403,20230602,357,0
20769,20210620,466,0
40446,20230603,357,-1
42194,20240329,4849,0
7033,20221214,4733,0
7033,20221214,4891,0
11236,20211027,3448,0
23609,20230228,2171,0
25150,20220416,357,0
7368,20220212,357,0
40125,20230503,4738,0
40125,20230503,4891,0
22131,20231121,3448,0
42272,20221215,4912,0
42863,20230104,4891,0
24566,20211115,4849,0
20260,20220213,3448,0
22831,20211126,466,0
9073,20220405,4733,0
2475,20211031,4507,0
25731,20231120,3448,0
20558,20231231,2171,0
25227,20211029,4912,0
20649,20230209,466,0
23198,20230502,3448,0
23418,20220114,4738,0
23418,20220114,4891,0
7197,20220130,3448,0
24759,20230519,2171,0
22220,20220512,4733,0
22220,20220512,4912,0
22220,20220512,4923,0
1438,20231220,4923,0
42481,20230503,4733,0
42481,20230503,4738,0
42481,20230503,4923,0
25308,20220414,4733,0
25308,20220414,4891,0
83236,20221120,4507,0
83236,20221120,4733,0
83236,20221120,4738,0
83236,20221120,4912,0
1583,20220106,4849,0
3147,20220210,3448,0
25203,20240219,4507,0
24280,20211115,4849,0
25639,20220121,4923,0
40384,20221222,4507,0
40384,20221222,4923,-1
24462,20220509,4507,0
21550,20230209,2171,0
80650,20210322,4849,0
80650,20210322,4891,0
24346,20220126,2171,0
5779,20220526,4923,0
5977,20221223,2171,0
1152,20231016,357,0
21934,20211119,4733,0
21934,20211119,4912,0
21934,20211119,4923,0
1809,20231210,2171,0
24110,20221004,4733,0
80707,20210208,4849,0
9140,20240118,4507,0
20599,20230209,2171,0
25902,20220218,466,0
41975,20220910,2171,0
42581,20231215,4849,0
2304,20230227,4891,0
24185,20211219,4733,0
20105,20210605,4738,0
25373,20221013,466,0
42675,20240322,4733,0
10356,20220102,2171,0
20400,20210626,651,0
20002,20230926,4738,0
23914,20240229,3448,0
23687,20210926,3448,0
23443,20211028,4912,0
8140,20230925,651,0
4229,20220306,4912,0
23318,20211219,4733,0
23318,20211219,4923,0
42731,20231217,4923,0
23138,20220218,466,0
9809,20231211,2171,0
4762,20230112,466,0
21784,20220510,2171,0
26004,20211022,3448,0
42876,20231126,4912,0
5349,20220402,4891,0
83201,20221209,357,0
20672,20231228,3448,0
40479,20230408,466,0
25472,20230406,4507,0
25472,20230406,4912,0
22043,20220312,651,0
21474,20211220,3448,0
11048,20240219,4849,0
6362,20231010,357,0
25557,20210921,4733,0
41647,20220316,2171,0
41701,20211220,4923,0
41741,20230310,4891,0
25686,20211021,4923,0
22573,20211015,2171,0
42947,20230303,4923,0
6955,20231104,466,0
26064,20230130,4891,0
40208,20231106,4849,0
20211,20210628,4738,0
42996,20231123,3448,0
24467,20221111,4849,0
24467,20221111,4891,0
24467,20221111,4912,0
22200,20230207,4891,0
40452,20230602,357,0
1610,20220219,4507,0
41931,20230502,3448,0
8645,20230312,4733,0
6277,20220331,466,0
2659,20230401,4849,0
41905,20230501,4738,0
41349,20220923,466,0
82406,20211118,4507,0
82406,20211118,4733,0
82406,20211118,4849,-1
82406,20211118,4891,0
25094,20231125,4923,0
23721,20220314,4738,0
22469,20220514,466,0
21604,20240327,4733,0
21604,20240327,4891,0
20443,20221129,2171,0
20200,20230409,651,0
25089,20220218,2171,0
23484,20240219,2171,0
21607,20230112,4507,0
21607,20230112,4912,0
23364,20220512,2171,0
22276,20240130,4733,0
22276,20240130,4891,0
4260,20230328,4891,0
3795,20211129,357,0
20273,20220407,4912,0
5109,20211031,4849,0
25491,20220512,3448,0
42867,20220126,3448,0
4540,20230522,2171,0
4575,20221220,4912,0
4575,20221220,4923,0
40224,20220412,4507,0
40224,20220412,4733,0
43072,20221202,4507,0
43072,20221202,4733,0
20796,20230926,4923,0
40620,20231008,4849,0
23264,20220314,4733,0
41707,20230907,4912,0
40481,20220612,4507,0
40481,20220612,4923,0
83404,20230926,4507,0
83404,20230926,4923,0
23537,20220518,4733,0
23537,20220518,4891,0
79,20210428,4891,0
9761,20231207,357,0
25415,20221127,466,0
21002,20231213,4733,0
41292,20220305,4912,0
21649,20220524,4507,0
25792,20231228,466,0
26166,20211114,357,0
22184,20220218,4738,0
22184,20220218,4891,0
22184,20220218,4912,0
11008,20220420,3448,0
22219,20220512,2171,0
22754,20220512,466,0
4496,20220107,357,0
21698,20220419,466,0
3150,20220226,4891,0
6235,20231031,357,0
25126,20220413,4891,0
25126,20220413,4923,0
3826,20231102,3448,0
25106,20220416,357,0
24981,20220213,4733,0
24981,20220213,4891,0
21486,20211114,466,0
20726,20230502,357,0
24307,20220512,357,0
24307,20220512,466,0
40666,20231124,4507,0
21944,20240204,2171,0
41023,20220613,4912,0
41023,20220613,4923,0
5875,20211207,4849,0
40489,20230408,3448,0
3909,20221214,466,0
24068,20230207,651,0
20135,20211215,4923,0
11015,20220326,466,0
40585,20230419,4923,-1
41574,20220203,4891,0
42364,20220514,466,0
42335,20230608,466,0
2160,20210516,4738,0
2160,20210516,4891,0
42623,20230109,4923,0
24936,20230308,4738,0
2217,20230418,357,0
20493,20231207,4733,0
20493,20231207,4738,0
21621,20230402,4738,0
25317,20230208,466,0
22403,20230602,3448,0
24939,20220419,466,0
22161,20240128,466,0
22719,20230310,4733,0
22719,20230310,4738,0
22719,20230310,4923,0
21726,20230107,2171,0
5237,20220503,466,0
21971,20220513,4507,0
41533,20220305,466,0
80644,20210328,4849,0
21490,20210930,357,0
25891,20220607,2171,0
21104,20220125,651,0
11751,20231111,466,0
23617,20230310,2171,0
2432,20240204,4738,0
22550,20211116,4849,0
21309,20211020,4891,0
22900,20230108,4891,0
25619,20220419,3448,0
21333,20220120,4849,0
20710,20221208,4733,0
20710,20221208,4891,0
22288,20240229,4507,0
10932,20230826,3448,0
10173,20240129,466,0
24316,20220416,4849,0
24316,20220416,4912,0
22262,20211024,4738,0
22262,20211024,4891,0
42920,20230309,357,0
21698,20220419,2171,0
6169,20240402,4891,0
22861,20211125,651,0
40295,20230906,4738,-1
25238,20231002,4923,0
25852,20230606,4891,0
26145,20221121,357,0
6645,20240115,2171,0
6525,20231012,4849,0
25295,20230108,3448,0
23651,20230511,466,0
2778,20240409,4923,0
5040,20230915,2171,0
23259,20220304,4891,0
20714,20211220,466,0
23108,20230209,2171,0
1315,20210930,4849,0
21221,20240327,4738,0
21221,20240327,4891,0
25517,20231211,357,0
10518,20221024,4891,0
21375,20220208,2171,0
27781,20240213,2171,0
42390,20220601,4738,0
40689,20231124,3448,0
20622,20220513,651,0
10929,20211001,4912,0
10253,20211205,4912,0
10253,20211205,4923,0
23670,20211119,2171,0
4369,20230313,357,0
27795,20240222,357,0
27795,20240222,466,0
20770,20210619,466,0
41931,20230502,4891,-1
41931,20230502,4912,0
41702,20211220,4733,0
20079,20210606,4912,0
209,20210428,4891,0
25634,20231002,4733,0
25634,20231002,4738,0
25634,20231002,4891,0
25634,20231002,4923,0
25556,20211108,4733,0
20860,20231004,651,0
8768,20230127,466,0
3761,20230514,4891,0
22847,20211114,357,0
21156,20210516,651,0
1668,20231005,466,0
6922,20231004,4507,0
26983,20231122,357,0
26983,20231122,466,0
40483,20230308,4733,0
24675,20220227,4923,0
22040,20231228,4849,0
22040,20231228,4923,0
6983,20211103,3448,0
42060,20231110,3448,0
21810,20230309,4912,0
41649,20220217,3448,0
8418,20220427,2171,0
4250,20220530,4923,0
22330,20230406,2171,0
80955,20210425,4507,0
80955,20210425,4738,0
80955,20210425,4849,0
4474,20211208,4912,0
24130,20240129,2171,0
23133,20220120,4849,0
23133,20220120,4891,0
11106,20220508,4507,0
11106,20220508,4738,0
11106,20220508,4912,0
7575,20230914,357,0
9208,20230512,3448,0
24639,20211113,4923,0
23002,20230202,357,0
20070,20230405,357,0
8616,20231018,466,0
80670,20210111,4891,0
23668,20211021,2171,0
22310,20230410,3448,0
2385,20220104,4849,0
24906,20230506,4738,0
24906,20230506,4923,0
3826,20231102,466,0
25763,20231111,4849,0
25763,20231111,4891,0
24477,20230402,466,0
21589,20230208,466,0
3739,20240115,2171,0
25345,20230304,4733,0
25345,20230304,4738,0
26193,20221009,4738,0
26193,20221009,4923,0
40841,20221105,466,0
24662,20211117,4733,0
1983,20221130,4912,0
23177,20230529,466,0
25628,20231231,2171,0
25148,20231210,466,0
23912,20230407,4891,0
23912,20230407,4912,0
22688,20221225,466,0
25411,20211016,4507,0
80654,20210205,4849,0
80654,20210205,4891,0
24733,20230602,4849,0
7507,20220326,4923,0
25754,20231012,4891,0
81101,20210512,4923,0
22378,20220601,4733,0
22378,20220601,4891,0
20398,20210618,4891,0
3413,20221028,3448,0
10500,20220525,4507,0
22921,20211117,651,0
24513,20221226,2171,0
7741,20230416,4733,0
40612,20230909,4891,-1
83371,20230611,2171,0
20587,20210517,4912,0
23179,20240219,2171,0
27629,20240223,4891,0
27629,20240223,4912,0
20866,20231030,3448,0
21185,20230509,4507,0
21055,20231108,2171,0
40714,20231123,4507,0
40714,20231123,4733,-1
40714,20231123,4912,-1
40714,20231123,4923,-1
25198,20240303,2171,0
22679,20221226,357,0
22367,20220106,466,0
22061,20231125,4891,0
25495,20211015,4849,0
25495,20211015,4891,0
24164,20230816,466,0
41240,20231001,3448,0
41257,20230327,357,0
25680,20231220,651,0
25728,20231120,2171,0
41961,20220910,4507,0
24687,20211116,4849,0
42721,20230313,4912,0
25687,20211020,651,0
21239,20230925,4507,0
21239,20230925,4912,0
24644,20211219,2171,0
23831,20230926,4849,0
25656,20211021,651,0
9487,20221001,4891,0
2716,20221028,357,0
40094,20230503,3448,0
27227,20231125,466,0
24735,20240327,4891,0
24373,20230829,4738,0
80628,20210206,4733,0
24966,20220312,3448,0
20339,20220221,2171,0
11733,20231106,4923,0
4243,20220524,4912,0
21989,20220325,4733,0
4835,20211010,4738,0
11893,20211001,3448,0
20024,20230308,651,0
40487,20220612,3448,0
1211,20210602,4849,0
26246,20220212,2171,0
25234,20231031,651,0
42856,20240219,4733,0
23549,20220523,4912,0
80735,20210402,4849,0
80735,20210402,4923,0
5540,20211205,466,0
11287,20230528,4923,0
26082,20211020,4507,0
26082,20211020,4912,0
25356,20230208,2171,0
11193,20221020,357,0
42283,20230930,3448,0
22306,20230601,466,0
24570,20220204,357,0
20427,20210522,4891,0
9065,20230402,4738,0
9065,20230402,4923,0
25015,20211023,4507,0
25015,20211023,4733,0
25015,20211023,4891,0
21046,20221112,466,0
6811,20240117,4912,0
22269,20231031,4733,0
23784,20230528,4507,0
23784,20230528,4923,0
6206,20220306,4849,0
9196,20211128,4912,0
3970,20240130,357,0
23095,20220210,4923,0
20948,20230928,3448,0
22653,20240327,4733,0
22653,20240327,4738,0
40502,20220514,4738,0
24426,20231231,651,0
41253,20230112,4923,0
6134,20230511,4507,0
42670,20240128,651,0
4582,20220406,4849,0
22639,20230228,2171,0
20207,20210628,357,0
9509,20230925,4912,0
23910,20220514,357,0
20071,20211015,4891,0
24433,20221207,4738,0
24433,20221207,4923,0
22769,20230506,4849,0
22149,20221222,4849,0
25353,20220217,357,0
23876,20230806,3448,0
20059,20230207,357,0
21726,20230107,357,0
21726,20230107,466,0
24742,20230402,466,0
24579,20220213,4912,0
4378,20230421,4923,0
20635,20230107,4733,0
20635,20230107,4923,0
22203,20220512,4507,0
22858,20230304,466,0
24415,20221111,4891,0
41676,20230824,466,0
40062,20230806,4738,0
42777,20240216,3448,0
6734,20221112,651,0
25989,20220212,4912,0
40203,20230913,4891,-1
26036,20231125,4891,0
26036,20231125,4912,0
26036,20231125,4923,0
23370,20240223,4849,0
40151,20220918,4912,-1
24519,20231012,2171,0
22131,20231121,4891,0
24288,20230407,4507,0
4322,20231205,3448,0
21291,20220311,4912,0
11497,20220404,4733,0
80606,20201219,4891,0
2445,20211211,4891,0
6196,20230128,4912,0
20978,20231205,3448,0
11689,20221115,4891,0
23848,20231231,4507,0
23848,20231231,4849,0
23110,20230201,357,0
22826,20221011,4891,0
22826,20221011,4923,0
25341,20230206,2171,0
25838,20230304,357,0
25838,20230304,466,0
25307,20240126,4507,0
25307,20240126,4733,0
23561,20220414,4912,0
21645,20240320,4733,0
21645,20240320,4912,0
21645,20240320,4923,0
3734,20220326,466,0
83421,20231030,2171,0
10353,20211113,466,0
22591,20230926,3448,0
24149,20240112,4849,0
22187,20220121,4733,0
22187,20220121,4738,0
22187,20220121,4891,0
25296,20230111,357,0
22356,20240110,4891,0
81106,20210512,651,0
40443,20230604,2171,0
6856,20220123,4891,0
25483,20230531,651,0
6372,20220925,4849,0
3972,20240310,2171,0
25834,20230108,651,0
24196,20230108,4507,0
24196,20230108,4738,0
24698,20220307,4507,0
7751,20240115,651,0
25679,20221206,4891,0
3042,20220131,357,0
